Date_of_update|Council_ID|LEP_NSI_zone|LEP_SI_zone|LEP_name
20130311  |7050||R2|R2 Low Density Residential
20130311  |7060||R2|R2 Low Density Residential
20130311  |7070||R2|R2 Low Density Residential
20130311  |7100||R2|R2 Low Density Residential
20130311  |7110||R2|R2 Low Density Residential
20130311  |7120||R2|R2 Low Density Residential
20130311  |7130||R2|R2 Low Density Residential
20130311  |7140||R2|R2 Low Density Residential
20130311  |7150||R2|R2 Low Density Residential
20130311  |7160||R2|R2 Low Density Residential
20130311  |7170||R2|R2 Low Density Residential
20130311  |7181||R2|R2 Low Density Residential
20130311  |7190||R2|R2 Low Density Residential
20130311  |7200||R2|R2 Low Density Residential
20130311  |7210||R2|R2 Low Density Residential
20130311  |7220||E3|Zone E3  Environmental Management
20130311  |7230||R2|R2 Low Density Residential
20130311  |7240||R2|R2 Low Density Residential
20130311  |7251||R2|R2 Low Density Residential
20130311  |7260||R2|R2 Low Density Residential
20130311  |7270||R2|R2 Low Density Residential
20130311  |7280||R2|R2 Low Density Residential
20130311  |7290||R2|R2 Low Density Residential
20130311  |7300||R2|R2 Low Density Residential
20130311  |7310||R2|R2 Low Density Residential
20130311  |7340||R2|R2 Low Density Residential
20130311  |7350||R2|R2 Low Density Residential
20130311  |7360||R5|R5 Large Lot Residential
20130311  |7370||E3|Zone E3  Environmental Management
20130311  |7380||R2|R2 Low Density Residential
20130311  |7390||R5|R5 Large Lot Residential
20130311  |7410||R5|R5 Large Lot Residential
20130311  |5661||RU2|RU2 Rural Landscape
20130311  |5670||RU2|RU2 Rural Landscape
20130311  |5720||R2|R2 Low Density Residential
20130311  |5752|||RU2 Rural Landscape
20130311  |5753||RU2|RU2 Rural Landscape
20130311  |5760||RU2       |RU2 Rural Landscape
20130311  |5761||RU2       |RU2 Rural Landscape
20130311  |5762||RU2       |RU2 Rural Landscape
20130311  |5763||RU2       |RU2 Rural Landscape
20130311  |5770||RU4|RU4 Primary Production Small Holdings
20130311  |5781||RU4|RU4 Primary Production Small Holdings
20130311  |5782||RU4|RU4 Primary Production Small Holdings
20130311  |5810||RU4|RU4 Primary Production Small Holdings
20130311  |5840||R2|R2 Low Density Residential
20130311  |5850||R5|R5 Large Lot Residential
20130311  |6720||R2|R2 Low Density Residential
20130311  |6730||R2|R2 Low Density Residential
20130311  |6731||R2|R2 Low Density Residential
20130311  |6735||R2|R2 Low Density Residential
20130311  |6740||R2|R2 Low Density Residential
20130311  |6750||R2|R2 Low Density Residential
20130311  |6760||R2|R2 Low Density Residential
20130311  |6770||R2|R2 Low Density Residential
20130311  |6780||R2|R2 Low Density Residential
20130311  |6790||R2|R2 Low Density Residential
20130311  |6800||R2|R2 Low Density Residential
20130311  |6814||R2|R2 Low Density Residential
20130311  |6820||R2|R2 Low Density Residential
20130311  |6830||R2|R2 Low Density Residential
20130311  |6840||R2|R2 Low Density Residential
20130311  |6850||R2|R2 Low Density Residential
20130311  |6860||R2|R2 Low Density Residential
20130311  |6870||R2|R2 Low Density Residential
20130311  |6880||R2|R2 Low Density Residential
20130311  |6890||R2|R2 Low Density Residential
20130311  |6900||R2|R2 Low Density Residential
20130311  |6910||R2|R2 Low Density Residential
20130311  |6920||R2|R2 Low Density Residential
20130311  |6930||R2|R2 Low Density Residential
20130311  |6950||R2|R2 Low Density Residential
20130311  |6960||R2|R2 Low Density Residential
20130311  |6970||R2|R2 Low Density Residential
20130311  |6980||R2|R2 Low Density Residential
20130311  |6990||R2|R2 Low Density Residential
20130311  |7000||R2|R2 Low Density Residential
20130311  |7010||R2|R2 Low Density Residential
20130311  |124880||R3|R3 Medium Density Residential
20130311  |124890||R3|R3 Medium Density Residential
20130311  |124900||R3|R3 Medium Density Residential
20130311  |124910||R3|R3 Medium Density Residential
20130311  |124920||R3|R3 Medium Density Residential
20130311  |124930||R3|R3 Medium Density Residential
20130311  |124940||R3|R3 Medium Density Residential
20130311  |124950||R3|R3 Medium Density Residential
20130311  |124960||R3|R3 Medium Density Residential
20130311  |124970||R2|R2 Low Density Residential
20130311  |124980||R2|R2 Low Density Residential
20130311  |124990||R2|R2 Low Density Residential
20130311  |125000||R2|R2 Low Density Residential
20130311  |125010||E3|Zone E3  Environmental Management
20130311  |125020||E3|Zone E3  Environmental Management
20130311  |125060||RU4|RU4 Primary Production Small Holdings
20130311  |125070||RU4|RU4 Primary Production Small Holdings
20130311  |125080||RU4|RU4 Primary Production Small Holdings
20130311  |125090||RU4|RU4 Primary Production Small Holdings
20130311  |125100||RU4|RU4 Primary Production Small Holdings
20130311  |125110||RU4|RU4 Primary Production Small Holdings
20130311  |125120||R5|R5 Large Lot Residential
20130311  |125130||RU4|RU4 Primary Production Small Holdings
20130311  |125140||RU4|RU4 Primary Production Small Holdings
20130311  |125150||RU4|RU4 Primary Production Small Holdings
20130311  |125160||RU4|RU4 Primary Production Small Holdings
20130311  |125180||RE1|RE1 Public Recreation
20130311  |125190||R5|R5 Large Lot Residential
20130311  |125190|||RE1 Public Recreation
20130311  |125190|||Zone E3  Environmental Management
20130311  |125201||RE1|RE1 Public Recreation
20130311  |125210||B1|B1 Neighbourhood Centre
20130311  |125220||B1|B1 Neighbourhood Centre
20130311  |125232||B1|B1 Neighbourhood Centre
20130311  |125240||B1        |B1 Neighbourhood Centre
20130311  |125251||B1|B1 Neighbourhood Centre
20130311  |125260||R2|R2 Low Density Residential
20130311  |125270||R3|R3 Medium Density Residential
20130311  |125280||B1|B1 Neighbourhood Centre
20130311  |125281||B1|B1 Neighbourhood Centre
20130311  |125290||R3|R3 Medium Density Residential
20130311  |125340||R2|R2 Low Density Residential
20130311  |125341||R3|R3 Medium Density Residential
20130311  |125350||R2|R2 Low Density Residential
20130311  |125360||R3        |R3 Medium Density Residential
20130311  |125361||R3        |R3 Medium Density Residential
20130311  |125370||R2|R2 Low Density Residential
20130311  |125380||R2|R2 Low Density Residential
20130311  |125390||R2|R2 Low Density Residential
20130311  |125400||R2|R2 Low Density Residential
20130311  |125401||R2|R2 Low Density Residential
20130311  |125410||R2|R2 Low Density Residential
20130311  |125420||R2|R2 Low Density Residential
20130311  |125430||R2|R2 Low Density Residential
20130311  |125450||R2|R2 Low Density Residential
20130311  |125460||R2|R2 Low Density Residential
20130311  |125470||R2|R2 Low Density Residential
20130311  |125480||R2|R2 Low Density Residential
20130311  |125490||R2|R2 Low Density Residential
20130311  |125500||RU2|RU2 Rural Landscape
20130311  |125510||R2|R2 Low Density Residential
20130311  |125520||R5|R5 Large Lot Residential
20130311  |125540||RU4|RU4 Primary Production Small Holdings
20130311  |125550||RU4|RU4 Primary Production Small Holdings
20130311  |125570||RU4|RU4 Primary Production Small Holdings
20130311  |125580||R5|R5 Large Lot Residential
20130311  |125590||R5|R5 Large Lot Residential
20130311  |125600||R2|R2 Low Density Residential
20130311  |125610||R2|R2 Low Density Residential
20130311  |125620||R2|R2 Low Density Residential
20130311  |125630||R2|R2 Low Density Residential
20130311  |125640||R2|R2 Low Density Residential
20130311  |125650||R2|R2 Low Density Residential
20130311  |125660||R2|R2 Low Density Residential
20130311  |125670||R2|R2 Low Density Residential
20130311  |125680||R2|R2 Low Density Residential
20130311  |125690||R2|R2 Low Density Residential
20130311  |125700||R2|R2 Low Density Residential
20130311  |125710||R2|R2 Low Density Residential
20130311  |125720||R2|R2 Low Density Residential
20130311  |125731||R2|R2 Low Density Residential
20130311  |125732||R2|R2 Low Density Residential
20130311  |125740||R2|R2 Low Density Residential
20130311  |125750||R2|R2 Low Density Residential
20130311  |7990||R2|R2 Low Density Residential
20130311  |8000||R2|R2 Low Density Residential
20130311  |8010||R2|R2 Low Density Residential
20130311  |8020||R2|R2 Low Density Residential
20130311  |8030||R2|R2 Low Density Residential
20130311  |8031||R2|R2 Low Density Residential
20130311  |8040||R2|R2 Low Density Residential
20130311  |8050||R2|R2 Low Density Residential
20130311  |8060||R2|R2 Low Density Residential
20130311  |8070||R2|R2 Low Density Residential
20130311  |8081||R2|R2 Low Density Residential
20130311  |8090||R2|R2 Low Density Residential
20130311  |8100||R2|R2 Low Density Residential
20130311  |7420||R5|R5 Large Lot Residential
20130311  |7430||R5|R5 Large Lot Residential
20130311  |7440||R5|R5 Large Lot Residential
20130311  |7450||R5|R5 Large Lot Residential
20130311  |7460||R5|R5 Large Lot Residential
20130311  |7490||R2|R2 Low Density Residential
20130311  |7500||R2|R2 Low Density Residential
20130311  |7510||R2|R2 Low Density Residential
20130311  |7520||R2|R2 Low Density Residential
20130311  |7530||R2|R2 Low Density Residential
20130311  |7540||R2|R2 Low Density Residential
20130311  |7550||R2|R2 Low Density Residential
20130311  |7560||R2|R2 Low Density Residential
20130311  |7570||R2|R2 Low Density Residential
20130311  |7571||R2|R2 Low Density Residential
20130311  |7580||R2|R2 Low Density Residential
20130311  |7590||E3|Zone E3  Environmental Management
20130311  |7600||R2|R2 Low Density Residential
20130311  |7610||R2|R2 Low Density Residential
20130311  |7620||R2|R2 Low Density Residential
20130311  |7630||R2|R2 Low Density Residential
20130311  |7640||RE1|RE1 Public Recreation
20130311  |7641||RE1|RE1 Public Recreation
20130311  |7642||RE1|RE1 Public Recreation
20130311  |7650||RE1|RE1 Public Recreation
20130311  |7651||RE1|RE1 Public Recreation
20130311  |7660||R2|R2 Low Density Residential
20130311  |7670||R2|R2 Low Density Residential
20130311  |7680||R2|R2 Low Density Residential
20130311  |7690||R2|R2 Low Density Residential
20130311  |7700||R2|R2 Low Density Residential
20130311  |7710||R2|R2 Low Density Residential
20130311  |7720||R2        |R2 Low Density Residential
20130311  |7730||R2|R2 Low Density Residential
20130311  |7740||R2|R2 Low Density Residential
20130311  |7750||R2|R2 Low Density Residential
20130311  |7760||R2|R2 Low Density Residential
20130311  |7770||R2|R2 Low Density Residential
20130311  |7780||R2|R2 Low Density Residential
20130311  |7790||R2|R2 Low Density Residential
20130311  |7810||E3|Zone E3  Environmental Management
20130311  |7811||E3|Zone E3  Environmental Management
20130311  |7830||E3|Zone E3  Environmental Management
20130311  |7840||E3|Zone E3  Environmental Management
20130311  |7850||E3|Zone E3  Environmental Management
20130311  |7860||R2|R2 Low Density Residential
20130311  |7870||R2|R2 Low Density Residential
20130311  |7880||R2        |R2 Low Density Residential
20130311  |7890||R2|R2 Low Density Residential
20130311  |7900||R2|R2 Low Density Residential
20130311  |7901||R2|R2 Low Density Residential
20130311  |7910||R2|R2 Low Density Residential
20130311  |7921||R2|R2 Low Density Residential
20130311  |7930||R2|R2 Low Density Residential
20130311  |7940||E3|Zone E3  Environmental Management
20130311  |7950||R2|R2 Low Density Residential
20130311  |7960||R2|R2 Low Density Residential
20130311  |7970||R2|R2 Low Density Residential
20130311  |7971||R2|R2 Low Density Residential
20130311  |7980||R2|R2 Low Density Residential
20130311  |124610||E3|Zone E3  Environmental Management
20130311  |124620||E3|Zone E3  Environmental Management
20130311  |124630||R3|R3 Medium Density Residential
20130311  |124640||R2|R2 Low Density Residential
20130311  |124650||R2|R2 Low Density Residential
20130311  |124651||R2|R2 Low Density Residential
20130311  |124660||R2|R2 Low Density Residential
20130311  |124670||R2|R2 Low Density Residential
20130311  |124680||R2|R2 Low Density Residential
20130311  |124681||RE1|RE1 Public Recreation
20130311  |124682||RE1|RE1 Public Recreation
20130311  |124683||RE1|RE1 Public Recreation
20130311  |124684||RE1|RE1 Public Recreation
20130311  |124690||R2|R2 Low Density Residential
20130311  |124691||R2|R2 Low Density Residential
20130311  |124700||R2|R2 Low Density Residential
20130311  |124701||R2|R2 Low Density Residential
20130311  |124710||B2|B2 Local Centre
20130311  |124711||B2|B2 Local Centre
20130311  |124720||RE1|RE1 Public Recreation
20130311  |124730||R2|R2 Low Density Residential
20130311  |124740||R3|R3 Medium Density Residential
20130311  |124750||R2|R2 Low Density Residential
20130311  |124760||R2|R2 Low Density Residential
20130311  |124770||E3|Zone E3  Environmental Management
20130311  |124771||E3|Zone E3  Environmental Management
20130311  |124772||E3|Zone E3  Environmental Management
20130311  |124773||E3|Zone E3  Environmental Management
20130311  |124774||E3|Zone E3  Environmental Management
20130311  |124810||R2|R2 Low Density Residential
20130311  |124820||R2|R2 Low Density Residential
20130311  |124830||R2|R2 Low Density Residential
20130311  |124840||R3|R3 Medium Density Residential
20130311  |124850||R3|R3 Medium Density Residential
20130311  |124860||R3|R3 Medium Density Residential
20130311  |124870||R3|R3 Medium Density Residential
20130311  |8231||R2|R2 Low Density Residential
20130311  |8250||R2|R2 Low Density Residential
20130311  |8261||R2|R2 Low Density Residential
20130311  |8270||R2|R2 Low Density Residential
20130311  |8271||R2|R2 Low Density Residential
20130311  |8280||R2|R2 Low Density Residential
20130311  |8290||R3|R3 Medium Density Residential
20130311  |8300||R3|R3 Medium Density Residential
20130311  |8310||E3|Zone E3  Environmental Management
20130311  |8320||R3|R3 Medium Density Residential
20130311  |8343||R3|R3 Medium Density Residential
20130311  |8350||R3|R3 Medium Density Residential
20130311  |8380||R3|R3 Medium Density Residential
20130311  |8390||R3|R3 Medium Density Residential
20130311  |8451||R3|R3 Medium Density Residential
20130311  |8470||E3|Zone E3  Environmental Management
20130311  |8480||R2|R2 Low Density Residential
20130311  |8490||RU2|RU2 Rural Landscape
20130311  |8500||RU2|RU2 Rural Landscape
20130311  |8550||E3|Zone E3  Environmental Management
20130311  |8560||E3|Zone E3  Environmental Management
20130311  |8571||E3|Zone E3  Environmental Management
20130311  |8572||E3|Zone E3  Environmental Management
20130311  |8610||E3|Zone E3  Environmental Management
20130311  |8660||E3|Zone E3  Environmental Management
20130311  |8661||E3|Zone E3  Environmental Management
20130311  |8662||E3|Zone E3  Environmental Management
20130311  |8663||E3|Zone E3  Environmental Management
20130311  |8670||RU2|RU2 Rural Landscape
20130311  |8671||RU2|RU2 Rural Landscape
20130311  |8672||RU2|RU2 Rural Landscape
20130311  |8680||R2|R2 Low Density Residential
20130311  |8700||E3|Zone E3  Environmental Management
20130311  |8710||E3|Zone E3  Environmental Management
20130311  |8711||E3|Zone E3  Environmental Management
20130311  |8720||E3|Zone E3  Environmental Management
20130311  |8730||E3|Zone E3  Environmental Management
20130311  |8740||E3|Zone E3  Environmental Management
20130311  |8750||E3|Zone E3  Environmental Management
20130311  |8760||E3|Zone E3  Environmental Management
20130311  |8770||E3|Zone E3  Environmental Management
20130311  |8810||E3|Zone E3  Environmental Management
20130311  |8830||R2|R2 Low Density Residential
20130311  |8840||R2|R2 Low Density Residential
20130311  |8850||R2|R2 Low Density Residential
20130311  |8860||E3|Zone E3  Environmental Management
20130311  |8890||R2|R2 Low Density Residential
20130311  |8900||R2|R2 Low Density Residential
20130311  |8910||R2|R2 Low Density Residential
20130311  |8920||R2|R2 Low Density Residential
20130311  |8110||R2|R2 Low Density Residential
20130311  |8120||R2|R2 Low Density Residential
20130311  |8130||R2|R2 Low Density Residential
20130311  |8140||R2|R2 Low Density Residential
20130311  |8150||R2|R2 Low Density Residential
20130311  |8160||R2|R2 Low Density Residential
20130311  |8170||R2|R2 Low Density Residential
20130311  |8180||R2|R2 Low Density Residential
20130311  |8190||R2|R2 Low Density Residential
20130311  |8200||R2|R2 Low Density Residential
20130311  |8210||E3|Zone E3  Environmental Management
20130311  |8220||R2|R2 Low Density Residential
20130311  |8230||R2|R2 Low Density Residential
20130311  |125760||R2|R2 Low Density Residential
20130311  |125780||E3|Zone E3  Environmental Management
20130311  |125790||E3|Zone E3  Environmental Management
20130311  |125800||R2|R2 Low Density Residential
20130311  |125810||R2|R2 Low Density Residential
20130311  |125820||R2|R2 Low Density Residential
20130311  |125830||R2|R2 Low Density Residential
20130311  |125840||R2|R2 Low Density Residential
20130311  |125850||R2|R2 Low Density Residential
20130311  |125860||R2|R2 Low Density Residential
20130311  |125870||R2|R2 Low Density Residential
20130311  |125880||R2|R2 Low Density Residential
20130311  |125890||R2|R2 Low Density Residential
20130311  |125900||R2|R2 Low Density Residential
20130311  |125910||R2|R2 Low Density Residential
20130311  |125920||R2|R2 Low Density Residential
20130311  |125930||R2|R2 Low Density Residential
20130311  |125940||R2|R2 Low Density Residential
20130311  |125950||R2|R2 Low Density Residential
20130311  |125960||R2|R2 Low Density Residential
20130311  |125970||R2|R2 Low Density Residential
20130311  |125980||R2|R2 Low Density Residential
20130311  |125990||R2|R2 Low Density Residential
20130311  |126000||R2|R2 Low Density Residential
20130311  |126010||R2|R2 Low Density Residential
20130311  |126020||R2|R2 Low Density Residential
20130311  |126030||R2|R2 Low Density Residential
20130311  |126031||R2|R2 Low Density Residential
20130311  |126040||R2|R2 Low Density Residential
20130311  |126041||R2|R2 Low Density Residential
20130311  |126060||R2|R2 Low Density Residential
20130311  |126061||R2|R2 Low Density Residential
20130311  |126070||R2|R2 Low Density Residential
20130311  |126080||R2|R2 Low Density Residential
20130311  |126090||R2|R2 Low Density Residential
20130311  |126100||R2|R2 Low Density Residential
20130311  |126120||RU4|RU4 Primary Production Small Holdings
20130311  |126160||E3|Zone E3  Environmental Management
20130311  |126170||E3|Zone E3  Environmental Management
20130311  |126180||E3|Zone E3  Environmental Management
20130311  |126191||E3|Zone E3  Environmental Management
20130311  |126200||E3|Zone E3  Environmental Management
20130311  |126220||E3|Zone E3  Environmental Management
20130311  |126230||E3|Zone E3  Environmental Management
20130311  |126240||E3|Zone E3  Environmental Management
20130311  |126250||RU2|RU2 Rural Landscape
20130311  |126260||E3|Zone E3  Environmental Management
20130311  |126270||E3|Zone E3  Environmental Management
20130311  |126280||E3|Zone E3  Environmental Management
20130311  |126290||RU2|RU2 Rural Landscape
20130311  |126300||RU2|RU2 Rural Landscape
20130311  |126310||RU2|RU2 Rural Landscape
20130311  |126330||R3|R3 Medium Density Residential
20130311  |126370||R3|R3 Medium Density Residential
20130311  |126380||R3|R3 Medium Density Residential
20130311  |126390||R3|R3 Medium Density Residential
20130311  |126400||R3|R3 Medium Density Residential
20130311  |126410||R3|R3 Medium Density Residential
20130311  |126420||R2|R2 Low Density Residential
20130311  |126430||R3|R3 Medium Density Residential
20130311  |126440||R3|R3 Medium Density Residential
20130311  |126450||R3|R3 Medium Density Residential
20130311  |126480||R3|R3 Medium Density Residential
20130311  |126490||R3|R3 Medium Density Residential
20130311  |126500||R3|R3 Medium Density Residential
20130311  |126510||R3|R3 Medium Density Residential
20130311  |126520||R2|R2 Low Density Residential
20130311  |126530||R3|R3 Medium Density Residential
20130311  |126540||R3|R3 Medium Density Residential
20130311  |126550||R3|R3 Medium Density Residential
20130311  |126560||E3|Zone E3  Environmental Management
20130311  |126561||E3|Zone E3  Environmental Management
20130311  |126562||E3|Zone E3  Environmental Management
20130311  |126563||E3|Zone E3  Environmental Management
20130311  |126580||IN1|IN1 General Industrial
20130311  |126600||E3|Zone E3  Environmental Management
20130311  |126601||E3|Zone E3  Environmental Management
20130311  |126620||R2|R2 Low Density Residential
20130311  |126630||SP2|SP2 Infrastructure
20130311  |126640||IN1|IN1 General Industrial
20130311  |126650||IN1|IN1 General Industrial
20130311  |126660||IN1|IN1 General Industrial
20130311  |126670||IN1|IN1 General Industrial
20130311  |126690||E3|Zone E3  Environmental Management
20130311  |126700||R5|R5 Large Lot Residential
20130311  |126701||R5|R5 Large Lot Residential
20130311  |126710||R5|R5 Large Lot Residential
20130311  |126711||R5|R5 Large Lot Residential
20130311  |126720||R5|R5 Large Lot Residential
20130311  |126730||R2|R2 Low Density Residential
20130311  |126780||E3|Zone E3  Environmental Management
20130311  |126790||E3|Zone E3  Environmental Management
20130311  |126800||E3|Zone E3  Environmental Management
20130311  |126810||E3|Zone E3  Environmental Management
20130311  |126820||E3|Zone E3  Environmental Management
20130311  |126830||E3|Zone E3  Environmental Management
20130311  |126840||E3|Zone E3  Environmental Management
20130311  |126850||E3|Zone E3  Environmental Management
20130311  |126860||R2|R2 Low Density Residential
20130311  |126870||E3|Zone E3  Environmental Management
20130311  |126880||E3|Zone E3  Environmental Management
20130311  |126890||E3|Zone E3  Environmental Management
20130311  |126900||E3|Zone E3  Environmental Management
20130311  |126910||E3|Zone E3  Environmental Management
20130311  |126920||E3|Zone E3  Environmental Management
20130311  |126930||E3|Zone E3  Environmental Management
20130311  |126940||E3|Zone E3  Environmental Management
20130311  |126950||E3|Zone E3  Environmental Management
20130311  |126960||E3|Zone E3  Environmental Management
20130311  |126970||R2|R2 Low Density Residential
20130311  |126980||E3|Zone E3  Environmental Management
20130311  |126981||E3|Zone E3  Environmental Management
20130311  |126990||E3|Zone E3  Environmental Management
20130311  |127010||E3|Zone E3  Environmental Management
20130311  |127011||E3|Zone E3  Environmental Management
20130311  |127012||E3|Zone E3  Environmental Management
20130311  |127013||E3|Zone E3  Environmental Management
20130311  |127020||E3|Zone E3  Environmental Management
20130311  |127030||E1|Zone E1  National Parks and Nature Reserves
20130311  |127070||R2|R2 Low Density Residential
20130311  |127080||R3|R3 Medium Density Residential
20130311  |127090||R2|R2 Low Density Residential
20130311  |127190||E3|Zone E3  Environmental Management
20130311  |127191||E3|Zone E3  Environmental Management
20130311  |127210||E3|Zone E3  Environmental Management
20130311  |127211||E3|Zone E3  Environmental Management
20130311  |127230||R2|R2 Low Density Residential
20130311  |127270||RU2|RU2 Rural Landscape
20130311  |127280||RU2|RU2 Rural Landscape
20130311  |127290||RU2|RU2 Rural Landscape
20130311  |127300||RU2|RU2 Rural Landscape
20130311  |127310||RU2|RU2 Rural Landscape
20130311  |127330||E3        |Zone E3  Environmental Management
20130311  |127331||RU2       |RU2 Rural Landscape
20130311  |127332||RU2       |RU2 Rural Landscape
20130311  |127340||RU2|RU2 Rural Landscape
20130311  |127350||RU2|RU2 Rural Landscape
20130311  |127360||RU2|RU2 Rural Landscape
20130311  |127370||RU2|RU2 Rural Landscape
20130311  |127380||R2|R2 Low Density Residential
20130311  |127390||RU2|RU2 Rural Landscape
20130311  |127410||E2|Zone E2  Environmental Conservation
20130311  |127420||E3|Zone E3  Environmental Management
20130311  |127430||RU2|RU2 Rural Landscape
20130311  |10360||RU2|RU2 Rural Landscape
20130311  |10361||RU2|RU2 Rural Landscape
20130311  |10370||RU2|RU2 Rural Landscape
20130311  |10380||RU2|RU2 Rural Landscape
20130311  |10390||RU2|RU2 Rural Landscape
20130311  |10400||RU2|RU2 Rural Landscape
20130311  |10420||RU2|RU2 Rural Landscape
20130311  |10470||RU2|RU2 Rural Landscape
20130311  |10490||RU2|RU2 Rural Landscape
20130311  |10491||RU2|RU2 Rural Landscape
20130311  |10510||E3|Zone E3  Environmental Management
20130311  |10520||E3|Zone E3  Environmental Management
20130311  |10521||E3|Zone E3  Environmental Management
20130311  |10530||E3|Zone E3  Environmental Management
20130311  |10570||E3|Zone E3  Environmental Management
20130311  |10571||E3|Zone E3  Environmental Management
20130311  |10580||E3|Zone E3  Environmental Management
20130311  |10590||R5|R5 Large Lot Residential
20130311  |10600||R5|R5 Large Lot Residential
20130311  |10620||R5|R5 Large Lot Residential
20130311  |10630||R5|R5 Large Lot Residential
20130311  |10640||R5|R5 Large Lot Residential
20130311  |10650||R5|R5 Large Lot Residential
20130311  |10660||R5|R5 Large Lot Residential
20130311  |10670||E3|Zone E3  Environmental Management
20130311  |10680||R5|R5 Large Lot Residential
20130311  |10690||R5|R5 Large Lot Residential
20130311  |10700||R5|R5 Large Lot Residential
20130311  |10710||R5|R5 Large Lot Residential
20130311  |10720||R5|R5 Large Lot Residential
20130311  |10730||E3|Zone E3  Environmental Management
20130311  |10740||R5|R5 Large Lot Residential
20130311  |10750||R5|R5 Large Lot Residential
20130311  |10770||R5|R5 Large Lot Residential
20130311  |10780||R5|R5 Large Lot Residential
20130311  |10790||R5|R5 Large Lot Residential
20130311  |10800||R5|R5 Large Lot Residential
20130311  |10810||R5|R5 Large Lot Residential
20130311  |10820||R5|R5 Large Lot Residential
20130311  |10830||RE1|RE1 Public Recreation
20130311  |10840||R5|R5 Large Lot Residential
20130311  |10850||R5|R5 Large Lot Residential
20130311  |10870||R5|R5 Large Lot Residential
20130311  |10880||R5|R5 Large Lot Residential
20130311  |10910||E3|Zone E3  Environmental Management
20130311  |10911||E3        |Zone E3  Environmental Management
20130311  |10920||R5|R5 Large Lot Residential
20130311  |10930||R5|R5 Large Lot Residential
20130311  |10960||R5|R5 Large Lot Residential
20130311  |10980||R5|R5 Large Lot Residential
20130311  |10990||R5|R5 Large Lot Residential
20130311  |11010||R5|R5 Large Lot Residential
20130311  |11030||R5|R5 Large Lot Residential
20130311  |11040||R5|R5 Large Lot Residential
20130311  |11050||R5|R5 Large Lot Residential
20130311  |11060||R5|R5 Large Lot Residential
20130311  |11070||R5|R5 Large Lot Residential
20130311  |11080||R5|R5 Large Lot Residential
20130311  |11090||R5|R5 Large Lot Residential
20130311  |11100||E3|Zone E3  Environmental Management
20130311  |11110||R5|R5 Large Lot Residential
20130311  |11120||R5|R5 Large Lot Residential
20130311  |11130||R5|R5 Large Lot Residential
20130311  |11160||R5|R5 Large Lot Residential
20130311  |11170||R5|R5 Large Lot Residential
20130311  |11180||R5|R5 Large Lot Residential
20130311  |11190||R5|R5 Large Lot Residential
20130311  |11200||R5|R5 Large Lot Residential
20130311  |11210||R5|R5 Large Lot Residential
20130311  |11220||R5|R5 Large Lot Residential
20130311  |11230||R5|R5 Large Lot Residential
20130311  |11240||E3|Zone E3  Environmental Management
20130311  |11250||R5|R5 Large Lot Residential
20130311  |11260||R5|R5 Large Lot Residential
20130311  |11270||R5|R5 Large Lot Residential
20130311  |11280||R5|R5 Large Lot Residential
20130311  |11290||R5|R5 Large Lot Residential
20130311  |11300||R5|R5 Large Lot Residential
20130311  |11311||R5        |R5 Large Lot Residential
20130311  |11312||R5        |R5 Large Lot Residential
20130311  |11321||R5|R5 Large Lot Residential
20130311  |11322||R5|R5 Large Lot Residential
20130311  |11330||R5|R5 Large Lot Residential
20130311  |11340||R5|R5 Large Lot Residential
20130311  |11351|||R5 Large Lot Residential
20130311  |11352||R5|R5 Large Lot Residential
20130311  |11390||R5|R5 Large Lot Residential
20130311  |11400||R5|R5 Large Lot Residential
20130311  |11410||R5|R5 Large Lot Residential
20130311  |11420||R5|R5 Large Lot Residential
20130311  |11430||R5|R5 Large Lot Residential
20130311  |11440||R5|R5 Large Lot Residential
20130311  |11450||R5|R5 Large Lot Residential
20130311  |11460||R5|R5 Large Lot Residential
20130311  |11470||R5|R5 Large Lot Residential
20130311  |11480||R5|R5 Large Lot Residential
20130311  |11490||E3|Zone E3  Environmental Management
20130311  |11491||E3|Zone E3  Environmental Management
20130311  |11500||R5|R5 Large Lot Residential
20130311  |11510||R5|R5 Large Lot Residential
20130311  |11520||R5|R5 Large Lot Residential
20130311  |11530||R5|R5 Large Lot Residential
20130311  |11540||R5|R5 Large Lot Residential
20130311  |11541||R5|R5 Large Lot Residential
20130311  |11550||R2|R2 Low Density Residential
20130311  |11560||R2|R2 Low Density Residential
20130311  |11570||R2|R2 Low Density Residential
20130311  |128240||R2|R2 Low Density Residential
20130311  |128250||R2|R2 Low Density Residential
20130311  |128260||R2|R2 Low Density Residential
20130311  |128270||R2|R2 Low Density Residential
20130311  |128280||R2|R2 Low Density Residential
20130311  |128290||R2|R2 Low Density Residential
20130311  |128300||R2|R2 Low Density Residential
20130311  |128310||R2|R2 Low Density Residential
20130311  |128320||R2|R2 Low Density Residential
20130311  |128330||R2|R2 Low Density Residential
20130311  |128340||R2|R2 Low Density Residential
20130311  |128350||R2|R2 Low Density Residential
20130311  |128360||R2|R2 Low Density Residential
20130311  |128370||R2|R2 Low Density Residential
20130311  |128380||R2|R2 Low Density Residential
20130311  |128390||R3|R3 Medium Density Residential
20130311  |128410||R5|R5 Large Lot Residential
20130311  |128430||R5|R5 Large Lot Residential
20130311  |128440||R5|R5 Large Lot Residential
20130311  |128450||R5|R5 Large Lot Residential
20130311  |128460||R5|R5 Large Lot Residential
20130311  |128470||R5|R5 Large Lot Residential
